Motor count, pos radians, vel est, accel est, U of t, raw adc, amplified adc
-200597, -153.856, -25.9554, 3.38127, 3249, 14, 47
-200597, -153.856, -24.4474, 133.911, 4042, 11, 47
-200597, -153.856, -24.7716, 26.5256, 4728, 7, 17
-200597, -153.856, -24.8012, 59.2057, 5287, 5, 20
-200635, -153.885, -26.0548, 5.45229, 3252, 5, 38
-200635, -153.885, -24.5001, 139.177, 3529, 10, 42
-200635, -153.885, -24.8277, 28.6411, 3684, 4, 26
-200635, -153.885, -24.8532, 61.9497, 3710, 5, 12
-200678, -153.918, -26.2625, 1.24871, 3609, 6, 8
-200678, -153.918, -24.4969, 151.997, 3382, 6, 10
-200678, -153.918, -24.863, 26.529, 5481, 6, 13
-200678, -153.918, -24.8888, 63.8391, 4978, 4, 7
-200716, -153.947, -26.1427, 8.86641, 4343, 4, 30
-200716, -153.947, -24.5856, 142.468, 3591, 11, 66
-200716, -153.947, -24.9095, 31.5269, 5169, 18, 89
-200716, -153.947, -24.9299, 64.4204, 4139, 17, 90
-200754, -153.976, -26.1742, 9.86151, 5466, 19, 70
-200754, -153.976, -24.609, 142.934, 4169, 21, 64
-200754, -153.976, -24.9253, 31.6738, 5232, 22, 63
-200754, -153.976, -24.9389, 64.2376, 3681, 22, 65
-200791, -154.005, -26.145, 10.6905, 4467, 21, 65
-200791, -154.005, -24.6154, 140.028, 5133, 18, 58
-200791, -154.005, -24.9178, 31.4212, 3209, 13, 61
-200791, -154.005, -24.9255, 62.857, 3589, 15, 76
-200829, -154.034, -26.1571, 7.83815, 3849, 13, 86
-200829, -154.034, -24.5806, 140.279, 3982, 14, 62
-200829, -154.034, -24.8865, 28.4421, 3986, 13, 35
-200829, -154.034, -24.8905, 60.4351, 3859, 13, 34
-200867, -154.063, -26.1195, 5.00679, 3605, 14, 33
-200867, -154.063, -24.5403, 137.226, 3231, 13, 47
-200867, -154.063, -24.8436, 25.1248, 5163, 12, 38
-200867, -154.063, -24.845, 56.8556, 4503, 9, 31
-200905, -154.092, -26.0715, 1.16083, 3723, 7, 34
-200905, -154.092, -24.4898, 133.112, 5282, 9, 50
-200905, -154.092, -24.7907, 20.7424, 4225, 15, 58
-200905, -154.092, -24.7898, 52.2052, 3080, 17, 53
-200942, -154.121, -25.9823, -2.43581, 4208, 20, 56
-200942, -154.121, -24.4399, 125.814, 5246, 19, 63
-200942, -154.121, -24.7303, 16.1262, 3672, 17, 48
-200942, -154.121, -24.7266, 46.4877, 4433, 18, 58
-200980, -154.15, -25.9475, -9.59761, 5075, 16, 59
-200980, -154.15, -24.3608, 121.786, 3132, 14, 67
-200980, -154.15, -24.6571, 8.90223, 3487, 17, 86
-200980, -154.15, -24.6521, 39.8608, 3722, 21, 102
-201017, -154.178, -25.8409, -15.2676, 3830, 19, 77
-201017, -154.178, -24.2951, 112.51, 3810, 17, 57
-201017, -154.178, -24.5825, 2.36459, 3661, 16, 46
-201017, -154.178, -24.5761, 32.2837, 3387, 16, 44
-201055, -154.207, -25.7946, -24.2285, 5437, 14, 42
-201055, -154.207, -24.2059, 106.744, 4886, 12, 37
-201055, -154.207, -24.5005, -6.53547, 4204, 8, 47
-201055, -154.207, -24.4941, 24.0442, 3410, 13, 72
-201092, -154.236, -25.6817, -31.4463, 4931, 24, 94
-201092, -154.236, -24.1351, 95.9861, 3857, 22, 93
-201092, -154.236, -24.4218, -14.4856, 5130, 20, 68
-201092, -154.236, -24.4152, 15.1253, 3793, 19, 58
-201130, -154.265, -25.6337, -41.6763, 4798, 20, 52
-201130, -154.265, -24.0452, 89.0261, 3222, 23, 76
-201130, -154.265, -24.3403, -24.5031, 3942, 21, 82
-201130, -154.265, -24.3347, 5.84696, 4554, 21, 75
-201168, -154.294, -25.5551, -51.1726, 5039, 16, 64
-201168, -154.294, -23.9684, 79.5101, 5392, 14, 63
-201168, -154.294, -24.2652, -34.0708, 3157, 22, 66
-201168, -154.294, -24.2612, -3.75967, 3239, 30, 89
-201205, -154.322, -25.4515, -59.4912, 3196, 28, 107
-201205, -154.322, -23.9079, 67.7304, 5476, 22, 84
-201205, -154.322, -24.1979, -42.9206, 5165, 14, 41
-201205, -154.322, -24.1948, -13.4567, 4721, 11, 47
-201243, -154.351, -25.4171, -70.372, 4149, 16, 76
-201243, -154.351, -23.8328, 60.2508, 3460, 21, 99
-201243, -154.351, -24.1323, -53.3234, 5092, 23, 103
-201243, -154.351, -24.1313, -22.9833, 4121, 16, 87
-201279, -154.379, -25.2931, -77.3368, 3061, 17, 60
-201279, -154.379, -23.7944, 46.5316, 4270, 16, 51
-201279, -154.379, -24.0797, -61.0657, 5393, 13, 46
-201279, -154.379, -24.0796, -32.3099, 3895, 11, 33
-201316, -154.407, -25.2726, -87.6152, 4747, 12, 37
-201316, -154.407, -23.7328, 39.6996, 5473, 11, 38
-201316, -154.407, -24.0273, -70.7323, 3588, 9, 46
-201316, -154.407, -24.0293, -41.0134, 4036, 11, 64
-201353, -154.436, -25.2253, -96.3062, 4360, 18, 83
-201353, -154.436, -23.6883, 31.2227, 4555, 18, 67
-201353, -154.436, -23.9856, -79.0245, 4618, 19, 57
-201353, -154.436, -23.9902, -49.1071, 4548, 21, 57
-201391, -154.465, -25.2208, -105.515, 4347, 24, 66
-201391, -154.465, -23.6449, 25.6661, 4016, 26, 90
-201391, -154.465, -23.9532, -87.3015, 3562, 26, 100
-201391, -154.465, -23.9612, -56.3079, 5439, 25, 100
-201428, -154.493, -25.1639, -111.283, 4706, 22, 88
-201428, -154.493, -23.6329, 16.7666, 3849, 10, 78
-201428, -154.493, -23.9358, -92.9873, 5339, 25, 85
-201428, -154.493, -23.9458, -62.5584, 4210, 26, 96
-201466, -154.522, -25.1813, -118.442, 5440, 30, 83
-201466, -154.522, -23.6102, 13.2772, 4048, 34, 110
-201466, -154.522, -23.9229, -99.1364, 5011, 35, 125
-201466, -154.522, -23.9351, -67.5731, 3377, 32, 114
-201503, -154.551, -25.1417, -121.962, 4056, 28, 129
-201503, -154.551, -23.6145, 6.68866, 4620, 31, 122
-201503, -154.551, -23.9209, -102.448, 5057, 24, 107
-201503, -154.551, -23.9342, -71.3876, 5361, 25, 99
-201540, -154.579, -25.1411, -125.305, 3084, 30, 100
-201540, -154.579, -23.6143, 3.6369, 3119, 35, 114
-201540, -154.579, -23.9213, -105.161, 5477, 33, 130
-201540, -154.579, -23.9352, -73.7566, 5251, 26, 78
-201578, -154.608, -25.1745, -128.641, 4891, 20, 83
-201578, -154.608, -23.607, 4.09748, 4399, 24, 114
-201578, -154.608, -23.9231, -107.278, 3785, 30, 131
-201578, -154.608, -23.9385, -74.6606, 3066, 29, 127
-201615, -154.637, -25.1482, -127.981, 4623, 23, 115
-201615, -154.637, -23.6238, 1.75207, 3617, 19, 87
-201615, -154.637, -23.9328, -106.292, 4941, 15, 55
-201615, -154.637, -23.9485, -74.1285, 3667, 14, 39
-201653, -154.666, -25.1893, -128.256, 4728, 13, 47
-201653, -154.666, -23.6231, 5.24063, 3213, 13, 38
-201653, -154.666, -23.9403, -105.379, 3991, 12, 36
-201653, -154.666, -23.9565, -72.0055, 4663, 9, 29
-201692, -154.696, -25.2305, -127.213, 5208, 6, 27
-201692, -154.696, -23.6236, 10.1469, 3165, 14, 39
-201692, -154.696, -23.95, -103.036, 3428, 16, 64
-201692, -154.696, -23.9676, -68.4395, 3569, 12, 46
-201730, -154.725, -25.2115, -122.084, 3583, 9, 29
-201730, -154.725, -23.6473, 12.2579, 3469, 8, 21
-201730, -154.725, -23.9661, -97.612, 3232, 7, 24
-201730, -154.725, -23.9833, -63.4969, 5308, 6, 14
-201767, -154.753, -25.1941, -115.341, 4791, 4, 10
-201767, -154.753, -23.6703, 15.8499, 4146, 3, 24
-201767, -154.753, -23.9795, -90.7536, 3388, 10, 49
-201767, -154.753, -23.9949, -57.1677, 4943, 18, 64
-201805, -154.782, -25.235, -109.891, 3903, 16, 62
-201805, -154.782, -23.6678, 24.9905, 5213, 15, 43
-201805, -154.782, -23.9838, -84.2646, 3907, 15, 38
-201805, -154.782, -23.9985, -49.5492, 4951, 15, 47
-201842, -154.811, -25.2071, -100.797, 3400, 15, 49
-201842, -154.811, -23.6813, 30.9805, 4162, 13, 45
-201842, -154.811, -23.9886, -75.0486, 4812, 10, 36
-201842, -154.811, -24.0023, -40.9028, 5333, 15, 33
-201879, -154.839, -25.209, -91.7622, 3259, 15, 34
-201879, -154.839, -23.6817, 40.206, 3501, 16, 60
-201879, -154.839, -23.9878, -65.6003, 3619, 12, 40
-201879, -154.839, -24.0003, -31.2445, 3609, 9, 29
-201917, -154.868, -25.2378, -83.221, 3472, 8, 17
-201917, -154.868, -23.6681, 52.3788, 3212, 7, 17
-201917, -154.868, -23.9818, -56.1874, 5263, 5, 15
-201917, -154.868, -23.9944, -20.815, 4722, 4, 10
-201955, -154.898, -25.2328, -72.7596, 4053, 3, 20
-201955, -154.898, -23.6635, 63.0444, 3276, 13, 41
-201955, -154.898, -23.9775, -45.3753, 4800, 16, 53
-201955, -154.898, -23.9902, -9.86941, 3740, 14, 49
-201993, -154.927, -25.2285, -61.6994, 5021, 12, 34
-201993, -154.927, -23.6592, 74.2025, 3697, 10, 63
-201993, -154.927, -23.9729, -34.1351, 4711, 9, 31
-201993, -154.927, -23.9853, 1.43767, 3151, 8, 23
-202030, -154.955, -25.1914, -49.0198, 3878, 6, 17
-202030, -154.955, -23.6631, 83.4824, 4499, 4, 7
-202030, -154.955, -23.9679, -21.888, 4995, 5, 5
-202030, -154.955, -23.979, 12.8507, 5359, 8, 18
-202068, -154.984, -25.215, -38.8021, 3137, 18, 35
-202068, -154.984, -23.6437, 97.0645, 3229, 19, 62
-202068, -154.984, -23.9557, -11.2911, 3196, 14, 52
-202068, -154.984, -23.9666, 24.2362, 3041, 10, 26
-202104, -155.012, -25.1397, -24.9681, 5187, 7, 15
-202104, -155.012, -23.6517, 104.005, 4754, 5, 11
-202104, -155.012, -23.9471, 1.46221, 4192, 3, 29
-202104, -155.012, -23.9565, 35.2151, 3512, 13, 55
-202142, -155.041, -25.1902, -16.4766, 5158, 18, 72
-202142, -155.041, -23.6173, 119.14, 4197, 19, 74
-202142, -155.041, -23.928, 10.5534, 3142, 19, 59
-202142, -155.041, -23.9378, 45.823, 4367, 19, 53
-202180, -155.07, -25.1738, -6.30001, 3055, 17, 46
-202180, -155.07, -23.6024, 129.248, 4013, 12, 33
-202180, -155.07, -23.9144, 20.4932, 4878, 8, 20
-202180, -155.07, -23.9254, 55.5858, 3160, 5, 29
-202217, -155.098, -25.1304, 4.58437, 3735, 16, 34
-202217, -155.098, -23.6011, 136.479, 4198, 6, 24
-202217, -155.098, -23.9053, 30.4366, 4534, 6, 16
-202217, -155.098, -23.9159, 64.4402, 4741, 10, 17
-202255, -155.128, -25.1516, 11.9898, 4815, 16, 28
-202255, -155.128, -23.5802, 146.997, 4756, 22, 80
-202255, -155.128, -23.8922, 37.7211, 4565, 28, 109
-202255, -155.128, -23.9033, 72.2685, 4242, 31, 130
-202292, -155.156, -25.1085, 20.7058, 3794, 33, 146
-202292, -155.156, -23.5795, 152.022, 3231, 34, 152
-202292, -155.156, -23.8839, 45.3848, 4969, 30, 144
-202292, -155.156, -23.8948, 78.7775, 4117, 25, 120
-202329, -155.184, -25.0991, 27.0208, 3167, 24, 87
-202329, -155.184, -23.5695, 157.949, 4503, 24, 76
-202329, -155.184, -23.8735, 50.9604, 3283, 21, 58
-202329, -155.184, -23.8842, 83.9942, 4361, 16, 49
-202366, -155.213, -25.0883, 31.8778, 5339, 11, 32
-202366, -155.213, -23.5587, 162.443, 3701, 8, 37
-202366, -155.213, -23.8627, 55.0898, 4401, 10, 45
-202366, -155.213, -23.8736, 87.7555, 4981, 11, 45
-202404, -155.242, -25.1097, 33.9477, 5429, 14, 44
-202404, -155.242, -23.5389, 167.577, 3280, 20, 54
-202404, -155.242, -23.8517, 56.9036, 3453, 21, 69
-202404, -155.242, -23.8637, 90.0346, 3500, 17, 41
-202442, -155.271, -25.1017, 35.7174, 3421, 13, 36
-202442, -155.271, -23.5324, 169.02, 3217, 10, 27
-202442, -155.271, -23.8464, 57.9747, 5328, 7, 22
-202442, -155.271, -23.8595, 90.7329, 4847, 5, 15
-202480, -155.3, -25.0983, 36.0371, 4235, 9, 25
-202480, -155.3, -23.5297, 168.959, 3507, 17, 49
-202480, -155.3, -23.8444, 57.5308, 5104, 22, 67
-202480, -155.3, -23.858, 89.9066, 4096, 20, 70
-202518, -155.329, -25.0973, 34.8297, 5444, 19, 56
-202518, -155.329, -23.5291, 167.372, 4169, 18, 55
-202518, -155.329, -23.8441, 55.5682, 5253, 18, 58
-202518, -155.329, -23.858, 87.5715, 3723, 17, 63
-202555, -155.358, -25.0658, 33.4465, 4532, 16, 61
-202555, -155.358, -23.5393, 162.188, 5221, 15, 53
-202555, -155.358, -23.8462, 52.9685, 3311, 14, 49
-202555, -155.358, -23.8595, 83.7748, 3716, 13, 52
-202593, -155.387, -25.0979, 28.1114, 3999, 9, 32
-202593, -155.387, -23.5291, 159.894, 4154, 7, 21
-202593, -155.387, -23.8439, 47.3874, 4179, 7, 18
-202593, -155.387, -23.8577, 78.7008, 4073, 8, 30
-202632, -155.417, -25.1293, 21.2647, 3838, 9, 31
-202632, -155.417, -23.5202, 156.228, 3479, 9, 35
-202632, -155.417, -23.8445, 40.4867, 5447, 30, 36
-202632, -155.417, -23.8601, 72.3628, 4809, 7, 29
-202670, -155.446, -25.1022, 15.8409, 4043, 10, 20
-202670, -155.446, -23.5365, 147.152, 3175, 17, 39
-202670, -155.446, -23.8539, 34.1011, 4595, 19, 56
-202670, -155.446, -23.87, 64.8889, 3450, 16, 43
-202709, -155.476, -25.1436, 6.93454, 4621, 11, 32
-202709, -155.476, -23.5363, 141.393, 3224, 8, 20
-202709, -155.476, -23.8621, 25.1618, 4120, 5, 14
-202709, -155.476, -23.8792, 56.5658, 4913, 4, 10
-202752, -155.509, -25.2819, -7.01034, 3125, 5, 15
-202752, -155.509, -23.5103, 141.057, 3628, 12, 29
-202752, -155.509, -23.8714, 12.8788, 4016, 14, 52
-202752, -155.509, -23.8932, 47.4992, 4279, 13, 36
-202790, -155.538, -25.1441, -10.1432, 4412, 14, 37
-202790, -155.538, -23.5851, 120.816, 4412, 17, 56
-202790, -155.538, -23.9083, 7.26506, 4282, 19, 73
-202790, -155.538, -23.9294, 37.5866, 4021, 21, 84
-202827, -155.566, -25.1436, -18.1816, 3634, 21, 91
-202827, -155.566, -23.6228, 108.971, 3132, 20, 93
-202827, -155.566, -23.935, -1.77797, 4922, 19, 81
-202827, -155.566, -23.9533, 27.565, 4130, 14, 62
-202863, -155.594, -25.1328, -26.851, 3236, 12, 36
-202864, -155.595, -23.6834, 95.4169, 4635, 14, 43
-202864, -155.595, -23.9443, -9.00864, 3465, 13, 32
-202864, -155.595, -23.9694, 16.5087, 4612, 9, 23
-202899, -155.622, -25.1161, -35.6291, 3193, 6, 18
-202901, -155.623, -23.7405, 81.7, 4063, 5, 32
-202901, -155.623, -23.952, -16.2794, 4832, 10, 39
-202901, -155.623, -23.9855, 5.48495, 5472, 10, 36
-202933, -155.648, -25.0369, -41.6657, 3504, 16, 43
-202939, -155.652, -23.9142, 59.9473, 3865, 26, 63
-202939, -155.652, -23.9357, -15.3327, 4102, 28, 100
-202939, -155.652, -24.0018, -7.79063, 4210, 26, 79
-202959, -155.668, -24.6714, -35.2359, 4187, 24, 80
-202977, -155.681, -24.4317, 8.70566, 4033, 22, 80
-202977, -155.681, -23.8569, 10.3049, 3751, 20, 82
-202977, -155.681, -24.0167, -27.4669, 3347, 20, 78
-202984, -155.687, -24.2664, -25.9119, 5260, 15, 69
-203014, -155.71, -24.9541, -44.56, 4573, 13, 56
-203014, -155.71, -23.7757, 37.2586, 3765, 14, 39
-203014, -155.71, -24.0294, -46.6396, 5298, 18, 45
-203014, -155.71, -24.0494, -23.7966, 4215, 19, 54
-203052, -155.739, -25.288, -79.1226, 3046, 19, 64
-203052, -155.739, -23.722, 51.5485, 4145, 19, 68
-203052, -155.739, -24.0404, -61.6001, 5155, 18, 58
-203052, -155.739, -24.0588, -30.8212, 3558, 12, 50
-203088, -155.767, -25.24, -84.6699, 4289, 17, 61
-203088, -155.767, -23.7608, 39.7521, 4903, 17, 75
-203088, -155.767, -24.0653, -67.2463, 5386, 18, 61
-203088, -155.767, -24.0841, -37.851, 3274, 22, 61
-203125, -155.795, -25.2955, -92.4796, 3480, 27, 126
-203125, -155.795, -23.7734, 35.5464, 3561, 28, 83
-203125, -155.795, -24.085, -74.1422, 3515, 22, 67
-203125, -155.795, -24.1032, -43.65, 3343, 17, 52
-203163, -155.824, -25.3466, -99.4616, 3051, 11, 41
-203163, -155.824, -23.7828, 32.3331, 5051, 7, 29
-203163, -155.824, -24.1023, -80.0046, 4473, 4, 16
-203163, -155.824, -24.1206, -48.3668, 3772, 5, 6
-203200, -155.852, -25.3327, -102.685, 5414, 12, 24
-203200, -155.852, -23.8104, 26.0318, 4438, 13, 35
-203200, -155.852, -24.1211, -83.0459, 3357, 14, 40
-203200, -155.852, -24.1379, -51.9334, 4583, 16, 56
-203238, -155.882, -25.3795, -107.128, 3244, 17, 48
-203238, -155.882, -23.8135, 25.2839, 4200, 12, 49
-203238, -155.882, -24.1306, -86.4353, 5054, 12, 46
-203238, -155.882, -24.1464, -54.1775, 3312, 10, 41
-203275, -155.91, -25.3558, -107.874, 3880, 13, 46
-203275, -155.91, -23.8306, 21.4653, 4332, 16, 64
-203275, -155.91, -24.1385, -86.9889, 4656, 14, 44
-203275, -155.91, -24.1524, -55.253, 4850, 14, 36
-203312, -155.938, -25.3592, -108.505, 4910, 16, 51
-203312, -155.938, -23.8318, 21.0908, 4838, 18, 68
-203312, -155.938, -24.1375, -87.0663, 4633, 20, 85
-203312, -155.938, -24.1495, -55.0372, 4297, 22, 96
-203349, -155.967, -25.3546, -107.994, 3834, 23, 102
-203349, -155.967, -23.8255, 21.8957, 3257, 22, 97
-203349, -155.967, -24.1297, -85.9691, 4983, 19, 79
-203349, -155.967, -24.1402, -53.6505, 4118, 15, 57
-203387, -155.996, -25.3757, -107.642, 3156, 15, 44
-203387, -155.996, -23.8039, 25.9672, 4477, 17, 52
-203387, -155.996, -24.1153, -84.5643, 3246, 15, 41
-203387, -155.996, -24.1256, -51.1303, 4309, 11, 43
-203424, -156.024, -25.3296, -103.664, 5273, 12, 40
-203424, -156.024, -23.7992, 26.8221, 3625, 9, 38
-203424, -156.024, -24.1019, -80.5023, 4310, 17, 51
-203424, -156.024, -24.1108, -47.6553, 4875, 20, 77
-203462, -156.053, -25.3446, -101.137, 5309, 21, 68
-203462, -156.053, -23.7709, 32.966, 3156, 25, 66
-203462, -156.053, -24.0804, -77.0879, 3314, 30, 110
-203462, -156.053, -24.0886, -43.192, 3348, 31, 99
-203499, -156.082, -25.2906, -95.2797, 3257, 24, 72
-203499, -156.082, -23.7581, 35.6378, 3044, 15, 49
-203499, -156.082, -24.0586, -71.2711, 5128, 5, 31
-203499, -156.082, -24.0654, -38.0244, 4633, 5, 19
-203537, -156.111, -25.297, -91.1217, 4011, 6, 19
-203537, -156.111, -23.7212, 43.3486, 3280, 16, 42
-203537, -156.111, -24.0285, -66.354, 4850, 20, 58
-203537, -156.111, -24.0346, -32.1234, 3834, 19, 48
-203575, -156.14, -25.2663, -85.2137, 5163, 19, 64
-203575, -156.14, -23.6903, 49.4419, 3881, 22, 75
-203575, -156.14, -23.9974, -60.1276, 4946, 22, 99
-203575, -156.14, -24.0031, -25.7717, 3415, 27, 115
-203613, -156.169, -25.2343, -78.7508, 4200, 30, 124
-203613, -156.169, -23.6577, 56.0041, 4873, 27, 131
-203613, -156.169, -23.9642, -53.4775, 5415, 28, 117
-203613, -156.169, -23.9693, -19.0446, 3357, 32, 110
-203651, -156.198, -25.1999, -71.9571, 3622, 38, 149
-203651, -156.198, -23.6227, 62.8542, 3761, 39, 128
-203651, -156.198, -23.9285, -46.5807, 3773, 33, 121
-203651, -156.198, -23.933, -12.1109, 3656, 27, 93
-203690, -156.228, -25.1949, -66.3164, 3413, 23, 84
-203690, -156.228, -23.5757, 71.9506, 3051, 16, 75
-203690, -156.228, -23.8896, -40.4192, 4979, 14, 66
-203690, -156.228, -23.8946, -5.10598, 4328, 11, 49
-203728, -156.257, -25.1259, -58.1298, 3561, 14, 29
-203728, -156.257, -23.5491, 76.7363, 5123, 19, 48
-203728, -156.257, -23.8552, -32.7075, 4077, 20, 57
-203728, -156.257, -23.8599, 1.73536, 5387, 21, 80
-203767, -156.287, -25.1219, -52.5209, 4076, 25, 87
-203767, -156.287, -23.503, 85.6743, 5121, 23, 107
-203767, -156.287, -23.8171, -26.7871, 3559, 28, 121
-203767, -156.287, -23.8224, 8.4155, 4325, 29, 125
-203805, -156.316, -25.0541, -44.7369, 4975, 26, 123
-203805, -156.316, -23.4778, 89.9832, 3047, 24, 88
-203805, -156.316, -23.7846, -19.6232, 3408, 26, 79
-203805, -156.316, -23.7901, 14.6408, 3650, 24, 70
-203842, -156.345, -24.9895, -37.1694, 3766, 20, 56
-203842, -156.345, -23.4545, 93.9406, 3754, 15, 46
-203842, -156.345, -23.753, -12.8587, 3613, 12, 41
-203842, -156.345, -23.7579, 20.4167, 3348, 21, 39
-203880, -156.374, -24.9881, -32.7312, 5405, 9, 37
-203880, -156.374, -23.4114, 101.611, 4861, 7, 30
-203880, -156.374, -23.7183, -8.29646, 4188, 10, 22
-203880, -156.374, -23.7245, 25.654, 3403, 17, 39
-203917, -156.402, -24.9252, -26.4702, 4932, 20, 62
-203917, -156.402, -23.3919, 104.32, 3866, 19, 52
-203917, -156.402, -23.6923, -2.80461, 5148, 17, 63
-203917, -156.402, -23.6997, 30.1376, 3818, 19, 65
-203954, -156.431, -24.9007, -22.0313, 4833, 16, 75
-203954, -156.431, -23.3683, 108.523, 3263, 17, 81
-203954, -156.431, -23.6698, 1.2016, 3993, 19, 77
-203954, -156.431, -23.6784, 33.9419, 4614, 16, 75
-203992, -156.46, -24.9127, -19.7476, 5108, 14, 48
-203992, -156.46, -23.3404, 114.044, 5469, 16, 37
-203992, -156.46, -23.6521, 3.57731, 3237, 20, 66
-203992, -156.46, -23.6634, 36.9593, 3327, 25, 95
-204030, -156.489, -24.9011, -17.0624, 3292, 27, 85
-204030, -156.489, -23.3319, 116.58, 3134, 20, 62
-204030, -156.489, -23.6465, 5.91899, 5284, 11, 37
-204030, -156.489, -23.6605, 39.1055, 4849, 5, 19
-204066, -156.517, -24.8372, -12.4775, 4283, 9, 15
-204066, -156.517, -23.3533, 114.085, 3598, 15, 37
-204066, -156.517, -23.6533, 9.10255, 5245, 20, 56
-204066, -156.517, -23.6678, 40.3921, 4281, 19, 52
-204103, -156.545, -24.8754, -12.4629, 3218, 20, 73
-204103, -156.545, -23.35, 117.217, 4447, 25, 91
-204103, -156.545, -23.6588, 9.06161, 3127, 25, 85
-204103, -156.545, -23.6749, 40.9672, 4086, 12, 88
-204139, -156.573, -24.8532, -10.9108, 4950, 16, 80
-204139, -156.573, -23.3715, 115.181, 3225, 15, 63
-204139, -156.573, -23.6741, 9.78025, 3801, 20, 59
-204139, -156.573, -23.6916, 40.6588, 4262, 19, 70
-204176, -156.601, -24.9024, -12.5948, 4596, 18, 48
-204176, -156.601, -23.3803, 116.695, 4800, 18, 53
-204176, -156.601, -23.6926, 8.1592, 4872, 19, 61
-204176, -156.601, -23.7123, 39.6914, 4811, 20, 85
-204214, -156.63, -24.9579, -15.1936, 4617, 23, 109
-204214, -156.63, -23.397, 117.414, 4292, 31, 134
-204214, -156.63, -23.7203, 5.77464, 3840, 34, 146
-204214, -156.63, -23.7431, 37.9963, 3273, 34, 148
-204252, -156.659, -24.9923, -17.1727, 5011, 33, 134
-204252, -156.659, -23.4345, 115.337, 4156, 28, 83
-204252, -156.659, -23.7605, 3.55703, 3202, 27, 94
-204252, -156.659, -23.7857, 35.6415, 4537, 30, 108
-204289, -156.688, -25.0052, -18.3463, 3313, 28, 91
-204289, -156.688, -23.4906, 110.588, 4391, 22, 93
-204289, -156.688, -23.8097, 1.6165, 5366, 18, 88
-204289, -156.688, -23.8354, 32.7256, 3725, 20, 82
-204326, -156.716, -25.0546, -21.2602, 4424, 27, 83
-204326, -156.716, -23.54, 107.497, 5001, 28, 114
-204326, -156.716, -23.8592, -1.60159, 5446, 29, 100
-204326, -156.716, -23.885, 29.3867, 3294, 32, 118
-204363, -156.744, -25.1045, -24.7081, 3465, 37, 144
-204363, -156.744, -23.5902, 103.949, 3510, 40, 137
-204363, -156.744, -23.9096, -5.24028, 3428, 33, 115
-204363, -156.744, -23.9358, 25.6646, 3222, 22, 90
-204400, -156.773, -25.1555, -28.5064, 5330, 15, 71
-204400, -156.773, -23.6415, 100.081, 4846, 12, 56
-204400, -156.773, -23.9612, -9.17129, 4232, 17, 43
-204400, -156.773, -23.9876, 21.6765, 3502, 25, 68
-204436, -156.8, -25.1756, -31.2254, 5096, 29, 94
-204436, -156.8, -23.7031, 93.8791, 4086, 27, 83
-204436, -156.8, -24.0142, -12.4697, 5431, 26, 97
-204436, -156.8, -24.0396, 17.4999, 4154, 29, 109
-204474, -156.83, -25.2895, -37.9423, 5236, 27, 134
-204474, -156.83, -23.7328, 93.9588, 3704, 31, 142
-204474, -156.83, -24.0596, -18.3048, 4509, 34, 143
-204474, -156.83, -24.0857, 13.3305, 5195, 32, 147
-204512, -156.859, -25.3376, -42.3805, 3285, 31, 119
-204512, -156.859, -23.7821, 89.6297, 3687, 33, 118
-204512, -156.859, -24.1097, -22.6073, 3967, 31, 94
-204512, -156.859, -24.1361, 9.06145, 4120, 26, 84
-204550, -156.888, -25.3881, -46.6212, 4142, 22, 74
-204550, -156.888, -23.8323, 85.4168, 4034, 18, 71
-204550, -156.888, -24.1593, -26.7916, 3797, 16, 71
-204550, -156.888, -24.1849, 4.90804, 3436, 16, 69
-204587, -156.916, -25.404, -49.4204, 5400, 16, 64
-204587, -156.916, -23.8884, 79.2176, 4759, 13, 51
-204587, -156.916, -24.2056, -30.0055, 3991, 18, 58
-204587, -156.916, -24.2288, 0.89644, 3124, 25, 83
-204626, -156.946, -25.5084, -55.8929, 4537, 26, 85
-204626, -156.946, -23.9071, 79.6202, 3393, 22, 65
-204626, -156.946, -24.2386, -35.4402, 4558, 15, 60
-204626, -156.946, -24.2611, -2.79639, 3163, 11, 55
-204668, -156.978, -25.6368, -63.7403, 4053, 12, 50
-204668, -156.978, -23.9111, 82.2684, 4843, 10, 48
-204668, -156.978, -24.2677, -41.5237, 3058, 10, 29
-204668, -156.978, -24.292, -6.24401, 3556, 14, 27
-204707, -157.008, -25.5759, -63.517, 3940, 15, 37
-204707, -157.008, -23.9765, 72.4397, 4200, 11, 28
-204707, -157.008, -24.3088, -42.398, 4329, 9, 25
-204707, -157.008, -24.3308, -9.52668, 4328, 8, 32
-204746, -157.038, -25.6098, -66.3063, 4195, 7, 43
-204746, -157.038, -24.0064, 69.5816, 3932, 12, 52
-204746, -157.038, -24.3349, -45.1951, 3545, 13, 55
-204746, -157.038, -24.3534, -12.2659, 3044, 14, 53
-204786, -157.069, -25.661, -70.2918, 4825, 13, 43
-204786, -157.069, -24.0132, 69.1174, 4032, 10, 22
-204786, -157.069, -24.3474, -48.5117, 3140, 12, 39
-204786, -157.069, -24.3643, -14.6415, 4530, 18, 62
-204824, -157.098, -25.6075, -70.0547, 3363, 18, 55
-204824, -157.098, -24.0415, 62.6386, 4503, 14, 61
-204824, -157.098, -24.3576, -48.9875, 3089, 12, 61
-204824, -157.098, -24.3715, -16.6884, 3950, 15, 59
-204862, -157.127, -25.6102, -71.7323, 4714, 11, 60
